loss
0.0003548138006672
6.144336660418407e-06
0.0003526334911952
5.940427365300183e-06
0.0003527627890552
0.0003513374185848
0.0033847596071912
0.0035563965987724
0.0003523224253191
0.0003539763417561
0.0003561077135476
0.0003597504120432
0.0003506465421363
0.0003451102993709
5.5039217084692684e-06
0.0003536977765774
0.0003466526894167
0.0003525725416969
0.0003514318752975
0.0003592722977996
5.65310962385203e-06
0.0003515920450873
5.06833227758561e-06
